2026-01-04 22:03:17,782: root: INFO: MLTrader : Executing the initialize lifecycle method
2026-01-04 22:03:19,494: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2026-01-04 22:03:19,495: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2026-01-04 22:03:19,496: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2026-01-04 22:03:19,496: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2026-01-04 22:03:19,498: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-01-04 22:03:19[0m
2026-01-04 22:03:19,499: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:19,507: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,617: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2026-01-04 22:03:23,621: root: INFO: [34mMLTrader : Trading iteration ended at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,623: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,623: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,624: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2026-01-04 22:03:23,624: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2026-01-04 22:03:23,625: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2026-01-04 22:03:23,625: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2026-01-04 22:03:23,631: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-01-04 22:03:23,634: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2026-01-04 22:03:23,634: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2026-01-04 22:03:23,637: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2026-01-04 22:03:23,637: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,639: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,641: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,642: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,645: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2026-01-04 22:03:23,646: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,647: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,650: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2026-01-04 22:03:23,651: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2026-01-04 22:03:23,651: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,651: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,653: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,656: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2026-01-04 22:03:23,657: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,659: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,660: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2026-01-04 22:03:23,660: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,660: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,661: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,661: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,662: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,662: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,663: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2026-01-04 22:03:23,664: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2026-01-04 22:03:23,668: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,668: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,670: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,670: root: INFO: [34mMLTrader : Trading iteration ended at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,670: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,670: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,671: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,672: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,673: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,673: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,675: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-01-04 22:03:23,677: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2026-01-04 22:03:23,677: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2026-01-04 22:03:23,679: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,679: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,680: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,681: root: INFO: [34mMLTrader : Trading iteration ended at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,681: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,681: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,682: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,682: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,682: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,683: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,685: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-01-04 22:03:23,686: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2026-01-04 22:03:23,686: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2026-01-04 22:03:23,689: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,689: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2026-01-04 22:03:23,692: root: INFO: [34mMLTrader : Trading iteration ended at 2026-01-04 22:03:23[0m
2026-01-04 22:03:23,692: root: INFO: Getting historical prices for SPY, 1 bars, 
2026-01-04 22:03:23,692: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
